Review Text,Label
"I needed to write a review only because i feel like the dress is getting a bad rap by other reviewers. it is a loose, flowy, swing dress. i typically wear structured fit and flare dresses, but i do love a feminine, loose, casual dress from time to time too. this totally fit the bill. it is true to size, fitted on the arms, loose and swingy everywhere else. i got the peach color and love it. the cotton slip underneath is very comfortable too. i ordered the sp and it hits just above my knees in th",Positive
"I am 5'4, so i feel i'm on the cusp of petite/regular sizing. i ordered 2p, (about 125-130lbs), and the dress fit perfectly. it's so pretty (i got blue), i ordered this for my upcoming trip for our anniversary...i feel like i can wear with sandals or heels, with leggings or no leggings. beautifully made. kind of pricey, but worth it.",Positive
"Someone else mentioned that this fit like a grandpa sweater and they were absolutely right. it's definitely loose fitting, but it's really cute and well made. i usually get a medium size in tops/sweaters but, after reading the other reviews, i ordered the small and i'm so glad i did - it's the perfect casual cardigan. i wish it came in more colors!",Positive
I think this jumpsuit is different! the xs fit well and the material is a pretty color but very soft. the store had it styled with a metallic scarf that really accessorized it well.  i thought it would be great for my date night but stopped short of buying because i just can't picture this worn to other outings.  it is very unique though so i just might be back to purchase.,Positive
"Great dress! needs a tank top underneath, but has a great shop.",Positive
"I purchased this in the cream/beige color and love that it will go with everything. i can add details with long necklace or scarf-even a belt but it also stands alone and looks great with leggings or skinny jeans. i would also wear with a neutral skirt as shown on model. the fabric is not too thin and with a bit of cashmere will also add some warmth. it may shed some depending if you wear a nylon cami underneath. i purchased the xs, my usual size and fits great. 5'8-slender. love my purchase!",Positive
Absolutely love everything about this dress. unlike many other dresses i've ordered from retailer it fits me in the chest (34c). it's very flattering. love the lace up front and the fabric is like a soft lined linen. can't wait to wear it. i got the s regular. if i was any bigger in the chest or through the ribs tho it would be too small. i almost ordered the medium and was certain i would end up needing a bigger size but the small turned out just right. like it was made for me,Positive
"The lace on this top is pretty, and i liked the way it was styled in the product photos, but did nothing for me on. between the loose sleeves and the boxy cut of the front, it just sort of hung shapelessly on me. i also found the back to be much shorter than 30.5""--it came to a few inches below my hips and was not tunic length like i expected. the shoulders fit me well, and because the top was boxy already, i didn't want to size up for length. for reference i tried on xs (i'm 5'4"", 120 lbs).",Neutral
"Great layering top! love the color- grey striped, matches almost anything. the sizing is perfect and the material is nice and think but not so chunky that it adds pounds to your frame. interesting detail with the snap neck looks sporty and jeeps it from being just another basic turtleneck.",Positive
"Love this chemise. the lace detail is cute, the length of the skirt is longer than many of the night gowns you'd find in the cute, not frumpy category, and overall it is super soft and comfortable for lounging and sleeping. bought the large, and i'm normally around a size 8-10, between medium and large depending on the cut of the item. the large is slightly on the big size, so the straps move around when i sleep. not a big deal for me, so i kept it.",Positive
